x	y	z	Phi	Fx	Fy	Fz	Rho
4.7207788	4.7207788	4.7207788	-0.16923403	0.011848569	0.011956925	0.012033255	6.3356218e-08
5.3089919	5.3089919	5.3089919	-0.15048767	0.0093855918	0.0094537147	0.0095012857	2.9383831e-08
5.9704245	5.9704245	5.9704245	-0.13381828	0.0074318546	0.0074746444	0.0075043085	1.3628668e-08
6.714191	6.714191	6.714191	-0.11899591	0.0058831349	0.0059099922	0.0059284987	6.3215471e-09
7.55054	7.55054	7.55054	-0.10581593	0.0046561227	0.0046729696	0.0046845198	2.9323567e-09
8.4909961	8.4909961	8.4909961	-0.094096319	0.0036843907	0.0036949529	0.0037021641	1.3602914e-09
9.5485183	9.5485183	9.5485183	-0.083675197	0.0029150723	0.0029216916	0.002926195	6.3105464e-10
10.737679	10.737679	10.737679	-0.074408626	0.0023061545	0.0023103013	0.0023131143	2.927656e-10
12.074863	12.074863	12.074863	-0.066168623	0.0018242862	0.0018268833	0.0018286408	1.3582803e-10
13.578498	13.578498	13.578498	-0.058841401	0.0014430152	0.0014446414	0.0014457396	6.3019279e-11
15.269302	15.269302	15.269302	-0.052325793	0.0011413749	0.0011423929	0.0011430793	2.9239544e-11
17.170574	17.170574	17.170574	-0.046531855	0.00090275512	0.00090339235	0.00090382136	1.3566865e-11
19.308513	19.308513	19.308513	-0.041379619	0.00071400218	0.00071440098	0.00071466916	6.2950459e-12
21.712578	21.712578	21.712578	-0.036797982	0.00056470276	0.00056495232	0.00056511997	2.9209738e-12
24.415896	24.415896	24.415896	-0.032723728	0.000446615	0.00044677115	0.00044687597	1.3553916e-12
27.455718	27.455718	27.455718	-0.029100649	0.00035321687	0.00035331458	0.00035338011	6.2894017e-13
30.873931	30.873931	30.873931	-0.025878767	0.00027934806	0.00027940918	0.00027945016	2.9185054e-13
34.717636	34.717636	34.717636	-0.023013643	0.00022092607	0.00022096431	0.00022098994	1.3543084e-13
39.039797	39.039797	39.039797	-0.020465765	0.00017472143	0.00017474535	0.00017476138	6.2846324e-14
43.899973	43.899973	43.899973	-0.018199996	0.00013817958	0.00013819455	0.00013820457	2.9163984e-14
49.365134	49.365134	49.365134	-0.016185094	0.00010927996	0.00010928932	0.00010929559	1.3533745e-14
55.510587	55.510587	55.510587	-0.014393278	8.6424417e-05	8.6430272e-05	8.6434191e-05	6.2804796e-15
62.421013	62.421013	62.421013	-0.012799846	6.8348966e-05	6.8352628e-05	6.8355079e-05	2.914546e-15
70.191635	70.191635	70.191635	-0.011382828	5.4053919e-05	5.405621e-05	5.4057742e-05	1.3525457e-15
78.929529	78.929529	78.929529	-0.010122692	4.2748641e-05	4.2750073e-05	4.2751032e-05	6.276761e-16
88.755099	88.755099	88.755099	-0.0090020669	3.380784e-05	3.3808736e-05	3.3809336e-05	2.9128728e-16
99.803736	99.803736	99.803736	-0.0080055053	2.6736995e-05	2.6737556e-05	2.6737931e-05	1.3517907e-16
112.22768	112.22768	112.22768	-0.0071192713	2.1145009e-05	2.114536e-05	2.1145594e-05	6.2733479e-17
126.19814	126.19814	126.19814	-0.0063311498	1.6722581e-05	1.67228e-05	1.6722947e-05	2.9113265e-17
141.90761	141.90761	141.90761	-0.0056302782	1.3225098e-05	1.3225235e-05	1.3225327e-05	1.3510884e-17
159.57257	159.57257	159.57257	-0.0050069968	1.0459108e-05	1.0459194e-05	1.0459251e-05	6.2701455e-18
179.43642	179.43642	179.43642	-0.0044527155	8.2716203e-06	8.271674e-06	8.2717098e-06	2.9098682e-18
201.77289	201.77289	201.77289	-0.0039597953	6.5416408e-06	6.5416744e-06	6.5416968e-06	1.3504211e-18
226.88975	226.88975	226.88975	-0.0035214431	5.1734823e-06	5.1735033e-06	5.1735173e-06	6.2670998e-19
255.13311	255.13311	255.13311	-0.0031316176	4.0914703e-06	4.0914834e-06	4.0914922e-06	2.9084807e-19
286.89215	286.89215	286.89215	-0.0027849467	3.2357576e-06	3.2357658e-06	3.2357713e-06	1.3497764e-19
322.60449	322.60449	322.60449	-0.0024766529	2.5590143e-06	2.5590194e-06	2.5590228e-06	6.2642101e-20
362.76223	362.76223	362.76223	-0.0022024877	2.0238092e-06	2.0238124e-06	2.0238145e-06	2.9071232e-20
407.91872	407.91872	407.91872	-0.0019586729	1.60054e-06	1.600542e-06	1.6005433e-06	1.3491467e-20
458.69621	458.69621	458.69621	-0.0017418486	1.2657957e-06	1.2657969e-06	1.2657978e-06	6.2611875e-21
515.79437	515.79437	515.79437	-0.0015490269	1.0010616e-06	1.0010624e-06	1.0010629e-06	2.9058231e-21
580	580	580	-0.0013775506	7.916953e-07	7.9169579e-07	7.9169612e-07	1.3485294e-21

