x	y	z	Phi	Fx	Fy	Fz	Rho
2.6237153	2.6237153	2.6237153	-0.25280551	0.024567791	0.030076775	0.031589933	0.00030540774
2.9508901	2.9508901	2.9508901	-0.22714409	0.020543696	0.024775447	0.025908167	0.00015074186
3.318791	3.318791	3.318791	-0.20345122	0.017046761	0.020159041	0.020965526	7.6714212e-05
3.7324875	3.7324875	3.7324875	-0.18178648	0.014055353	0.016249263	0.016794865	3.5794485e-05
4.19768	4.19768	4.19768	-0.16213915	0.011500771	0.012991623	0.013343968	1.3794759e-05
4.7207788	4.7207788	4.7207788	-0.14445385	0.0093281719	0.010316236	0.010536726	2.3790062e-06
5.3089919	5.3089919	5.3089919	-0.12862992	0.0075115551	0.0081629296	0.0083010789	1.3032949e-06
5.9704245	5.9704245	5.9704245	-0.11450259	0.0060265311	0.0064558227	0.0065436075	8.092e-07
6.714191	6.714191	6.714191	-0.10190083	0.0048227674	0.0051044055	0.0051606887	5.4464921e-07
7.55054	7.55054	7.55054	-0.090665904	0.0038535646	0.0040355139	0.0040710941	4.4057291e-07
8.4909961	8.4909961	8.4909961	-0.080654033	0.003073974	0.0031894323	0.0032113626	1.813798e-07
9.5485183	9.5485183	9.5485183	-0.071738531	0.0024471051	0.0025201463	0.0025336969	8.1360274e-08
10.737679	10.737679	10.737679	-0.063803455	0.0019451068	0.0019912062	0.0019995976	3.6492731e-08
12.074863	12.074863	12.074863	-0.056743295	0.0015443075	0.0015733492	0.0015785551	1.6367659e-08
13.578498	13.578498	13.578498	-0.050462869	0.0012250184	0.0012432874	0.001246522	7.3411218e-09
15.269302	15.269302	15.269302	-0.044876774	0.00097108861	0.00098256762	0.00098457984	3.2926041e-09
17.170574	17.170574	17.170574	-0.039908641	0.00076939533	0.00077660135	0.0007778544	1.4767974e-09
19.308513	19.308513	19.308513	-0.035490319	0.00060934837	0.00061386867	0.0006146496	6.6238153e-10
21.712578	21.712578	21.712578	-0.031561075	0.00048244319	0.00048527709	0.00048576412	2.9709959e-10
24.415896	24.415896	24.415896	-0.028066829	0.00038187492	0.00038365073	0.00038395464	1.3326084e-10
27.455718	27.455718	27.455718	-0.024959451	0.00030221341	0.00030332577	0.00030351549	5.9773611e-11
30.873931	30.873931	30.873931	-0.02219612	0.00023913435	0.00023983092	0.0002399494	2.6811587e-11
34.717636	34.717636	34.717636	-0.019738747	0.00018919943	0.00018963553	0.00018970954	1.2026553e-11
39.039797	39.039797	39.039797	-0.017553456	0.00014967811	0.00014995108	0.00014999732	5.3946709e-12
43.899973	43.899973	43.899973	-0.01561012	0.00011840386	0.0001185747	0.0001186036	2.4198776e-12
49.365134	49.365134	49.365134	-0.013881946	9.3658945e-05	9.3765848e-05	9.378391e-05	1.0854905e-12
55.510587	55.510587	55.510587	-0.012345111	7.4082172e-05	7.4149061e-05	7.4160352e-05	4.8692542e-13
62.421013	62.421013	62.421013	-0.010978426	5.8595371e-05	5.8637221e-05	5.8644279e-05	2.1842495e-13
70.191635	70.191635	70.191635	-0.0097630512	4.6344831e-05	4.6371013e-05	4.6375426e-05	9.7981715e-14
78.929529	78.929529	78.929529	-0.0086822332	3.6654746e-05	3.6671125e-05	3.6673884e-05	4.3953203e-14
88.755099	88.755099	88.755099	-0.0077210732	2.8990255e-05	2.9000501e-05	2.9002226e-05	1.971689e-14
99.803736	99.803736	99.803736	-0.0068663225	2.2928114e-05	2.2934523e-05	2.2935602e-05	8.8448087e-15
112.22768	112.22768	112.22768	-0.0061061997	1.8133444e-05	1.8137453e-05	1.8138128e-05	3.9677141e-15
126.19814	126.19814	126.19814	-0.0054302278	1.4341313e-05	1.4343821e-05	1.4344243e-05	1.7798934e-15
141.90761	141.90761	141.90761	-0.0048290902	1.1342138e-05	1.1343707e-05	1.1343971e-05	7.9845258e-16
159.57257	159.57257	159.57257	-0.0042945017	8.9701344e-06	8.9711154e-06	8.9712805e-06	3.5818352e-16
179.43642	179.43642	179.43642	-0.0038190946	7.094167e-06	7.0947806e-06	7.0948838e-06	1.6068053e-16
201.77289	201.77289	201.77289	-0.0033963169	5.6105142e-06	5.610898e-06	5.6109626e-06	7.2081197e-17
226.88975	226.88975	226.88975	-0.0030203421	4.4371389e-06	4.4373789e-06	4.4374193e-06	3.2335655e-17
255.13311	255.13311	255.13311	-0.0026859888	3.509156e-06	3.5093062e-06	3.5093314e-06	1.4505816e-17
286.89215	286.89215	286.89215	-0.0023886491	2.7752481e-06	2.775342e-06	2.7753578e-06	6.5073386e-18
322.60449	322.60449	322.60449	-0.0021242255	2.1948283e-06	2.194887e-06	2.1948969e-06	2.9192099e-18
362.76223	362.76223	362.76223	-0.0018890739	1.7357972e-06	1.735834e-06	1.7358402e-06	1.3095674e-18
407.91872	407.91872	407.91872	-0.001679954	1.3727683e-06	1.3727912e-06	1.3727951e-06	5.8747713e-19
458.69621	458.69621	458.69621	-0.0014939837	1.0856637e-06	1.085678e-06	1.0856805e-06	2.6354472e-19
515.79437	515.79437	515.79437	-0.0013286005	8.5860473e-07	8.5861372e-07	8.5861524e-07	1.1822741e-19
580	580	580	-0.0011815253	6.7903346e-07	6.7903908e-07	6.7904003e-07	5.3037451e-20

