#             ra            dec     g_final[0]     g_final[1]        w_final       Sc_final       rg_final        z_final           mask
       6.9684127     -55.924432      0.0718737     0.24844593     0.42212301       3.55e-10      2.8823175           1.02           1000
       6.9688422     -55.920252      0.1236922     0.05135386      1.1312445  3.1982227e-10       3.158175           0.82           1000
       6.9689802     -55.920267     0.12474604    -0.43152892     0.90779582       3.55e-10      2.6398398           1.02           1000
        6.968852     -55.921255     0.49827774    -0.43962725     0.39750449       3.55e-10      3.1380743           1.02           1000
       6.9690268     -55.925672    0.051857065    -0.26382908      1.1312445       3.55e-10      2.6717942           1.02           1000
       6.9687547      -55.94184     -0.1063428   -0.024119909     0.83039778       3.55e-10      2.9538132           1.02           1000
       6.9685345     -55.966288   -0.068283868    -0.25603992      1.0914128       3.55e-10      2.7970105           1.02           1000
       6.9687828     -55.965652     0.11074539    0.096944455      1.1312445  2.8266621e-10      2.7066245          0.681           1000
       6.9688312     -55.966613       -0.27705    -0.10971006     0.76554184       3.55e-10      2.4763692           1.02           1000
        6.968344      -55.96913    -0.10134575    -0.23827304     0.77661491       3.55e-10       2.743837           1.02           1000
       6.9685578      -55.96896     -0.2277316    0.024216782      1.1312445  2.7533138e-10      5.6254099          0.659           1000
       6.9687498     -55.986165   -0.027509485    0.028688901     0.39692443       3.55e-10      2.5829768           1.02           1000
       6.9693063     -55.913802     0.51154022    -0.37641826     0.58753132       3.55e-10      2.6535115           1.02           1000
       6.9696662      -55.90957     0.24513402    -0.47011381      1.1312445   2.785169e-10      3.9574622          0.669           1000
        6.969722     -55.913702     0.16128236   -0.059614471      0.9051221       3.55e-10      3.4966342           1.02           1000
       6.9693038     -55.918492    -0.26213161      0.4569844      1.1312445  2.8911235e-10      4.7385587          0.702           1000
        6.969427     -55.922423     0.36454586  -0.0032132912      1.1312445       3.55e-10      3.6902105           1.02           1000
       6.9696323     -55.924032   -0.040918213    0.012468865     0.83559609       3.55e-10      2.6587087           1.02           1000
       6.9691932     -55.926368     0.17996148   -0.065848013     0.69787419       3.55e-10      2.8563958           1.02           1000
        6.969252     -55.929943    -0.19838554     0.15572458     0.61201447       3.55e-10      2.8128188           1.02           1000
       6.9691362     -55.934713    -0.30987753    0.061514815      0.4109654       3.55e-10      3.3646406           1.02           1000
       6.9695792     -55.934137    -0.70750712    0.082687187     0.49080015       3.55e-10      2.8747792           1.02           1000
       6.9693697     -55.954978     0.43416504    -0.26180068      1.1312445       3.55e-10       2.585199           1.02           1000
       6.9697163      -55.94971     0.32533468     0.37414086     0.60801615       3.55e-10      3.1489064           1.02           1000
        6.969543      -55.98238    -0.32649211    0.073607218      1.1312445  2.7849187e-10      2.4871952          0.669           1000
       6.9696728     -55.981462    -0.15040692    -0.37276068     0.61026217       3.55e-10       2.593954           1.02           1000
       6.9691785     -55.987105   -0.037759673     0.20176616     0.61439381       3.55e-10      3.3524389           1.02           1000
       6.9694123     -55.984273     0.23723928    -0.14407698      1.1312445       3.55e-10      2.7519817           1.02           1000
       6.9696002     -55.988323    0.062652942   -0.012738506     0.39504751       3.55e-10      2.8556137           1.02           1000
       6.9697238     -55.985213     0.11455668    -0.45442506     0.52103627       3.55e-10      2.8361822           1.02           1000
        6.970262     -55.907772    -0.11038379     0.20841155     0.90088756       3.55e-10      2.8838411           1.02           1000
        6.969928     -55.911127     0.11134059   0.0077536945     0.94562569       3.55e-10      2.5798076           1.02           1000
       6.9699232     -55.911988     0.66178967    -0.43644995     0.32238342       3.55e-10      2.6328246           1.02           1000
       6.9698917     -55.913457     0.42828349     0.37971958     0.49505767       3.55e-10      2.6329756           1.02           1000
       6.9699148     -55.914207     0.14666919    0.066870791     0.96724493       3.55e-10      2.5768421           1.02           1000
       6.9699202     -55.916628    -0.30202945  -0.0049835239     0.93817842       3.55e-10      3.1161644           1.02           1000
       6.9700813     -55.915027    -0.38668566    -0.19704272      1.1312445   2.985813e-10      3.5794922          0.734           1000
       6.9702748     -55.917822    0.013314876    -0.25094872     0.88921265       3.55e-10      2.8374482           1.02           1000
       6.9698667       -55.9284     0.45185147    0.040872135      1.1312445       3.55e-10      2.9467081           1.02           1000
       6.9697873     -55.938833     0.15012205   -0.059311531      1.1312445  3.0373821e-10      2.8035854          0.754           1000
       6.9698725     -55.947328     0.11265371     0.30847402      1.1312445  2.1662142e-10      2.7518642          0.524           1000
       6.9701412      -55.95387     0.28563338     0.11776422     0.60994697       3.55e-10       2.725358           1.02           1000
       6.9700115      -55.96036    -0.21107034    -0.13789152      1.1312445   2.805321e-10      2.8757511          0.675           1000
       6.9703057     -55.965892   -0.033904786     0.10241049      1.1312445  3.2649372e-10      3.1188375          0.852           1000
       6.9700352     -55.970397   -0.034480976    -0.10730952      1.1312445       3.55e-10      2.7304966           1.02           1000
       6.9699043     -55.978003    -0.37772452     0.17815394      1.1312445       3.55e-10      3.3981892           1.02           1000
       6.9702817     -55.973652    -0.21619166    -0.19351362     0.66430432       3.55e-10      2.7990797           1.02           1000
       6.9703498     -55.980338      0.6237976    0.090081893      1.1312445  3.4111332e-10      4.2749636           0.93           1000
       6.9709697      -55.90818     -0.6325786    -0.25376924      1.1312445  3.3673244e-10      4.4271815          0.906           1000
       6.9711012     -55.911913    -0.60122442   -0.050159966     0.35233382       3.55e-10      3.0000909           1.02           1000
       6.9707008     -55.915445   -0.036047078    -0.17504936     0.57354424       3.55e-10       3.534949           1.02           1000
       6.9709855     -55.919907    -0.29326236   -0.049085798      1.1312445       3.55e-10      2.6067385           1.02           1000
       6.9711458     -55.931528    0.055077142    0.093641336      1.1312445  2.3039614e-10      2.4272237           0.55           1000
       6.9704762     -55.934468   -0.041444159     0.34707172      1.0360925       3.55e-10      2.7931084           1.02           1000
       6.9707195     -55.935673     0.22377866    -0.11043701     0.72714668       3.55e-10      2.8381545           1.02           1000
       6.9706345     -55.958385     0.10740922     0.49373894      1.1312445  3.3620048e-10       6.458607          0.903           1000
       6.9707575     -55.973848    0.066926622     0.17363514      1.1312445       3.55e-10      2.9520951           1.02           1000
        6.971086     -55.976832     0.18368073    0.087293976      1.1312445  2.8886828e-10       2.863852          0.701           1000
       6.9710438      -55.98175     -0.0178311    -0.44220392     0.43824524       3.55e-10      2.9009207           1.02           1000
        6.971107     -55.979158     0.45229922    -0.39158142     0.49788732       3.55e-10      2.5508532           1.02           1000
       6.9711312     -55.983745    -0.61260726    -0.18823651     0.69554801       3.55e-10      3.2250657           1.02           1000
        6.971059     -55.984285     0.27484153    -0.29486605     0.54431868       3.55e-10      2.5949541           1.02           1000
       6.9715605     -55.907658    -0.19648409    -0.19374086      1.1312445       3.55e-10      2.5555282           1.02           1000
       6.9716865     -55.914135      0.2484576     0.22399602      1.1312445       3.55e-10      2.6575416           1.02           1000
       6.9715512     -55.914158     0.30548998     0.15542939     0.99007905       3.55e-10      2.6298746           1.02           1000
       6.9715025     -55.924025    -0.20053414     0.11972513      1.1312445  2.8444985e-10      2.7190253          0.687           1000
       6.9715378     -55.924973     0.53122365    -0.52865367      0.6886616       3.55e-10       2.404696           1.02           1000
       6.9713732     -55.928213    0.085111114     0.25339984      1.1312445  3.4056258e-10      2.4778713          0.928           1000
       6.9716003     -55.926725    -0.30315946    0.081783982      1.1312445  2.6394737e-10      2.8902433          0.627           1000
         6.97135     -55.933085   -0.014410307    -0.30851019     0.25430788       3.55e-10      2.6370037           1.02           1000
       6.9711838     -55.934202     0.39323447    0.071381682      1.1312445  2.8783564e-10       2.504455          0.698           1000
       6.9717738     -55.932337     0.17943507    -0.23068669     0.52825727       3.55e-10      4.1620485           1.02           1000
       6.9718168     -55.951247    -0.13917531     0.27280318     0.96961357       3.55e-10      2.7530316           1.02           1000
       6.9714245     -55.956472    -0.55937146    -0.32192322     0.61668194       3.55e-10      2.9261193           1.02           1000
       6.9715437     -55.957527    -0.33737198    -0.14669296      1.0159532       3.55e-10      3.3076473           1.02           1000
       6.9717057     -55.975565    -0.63377299    -0.17304967     0.97921173  3.0614143e-10      5.8050329          0.763           1000
       6.9714835      -55.97709     0.26411213    -0.01689802      1.1312445       3.55e-10      3.0934467           1.02           1000
       6.9713875     -55.983108   -0.056294706    -0.39828486      1.1312445  3.0612266e-10      2.9590646          0.763           1000
       6.9715737      -55.98903     0.17478681    -0.28353628     0.79810151       3.55e-10      2.5035486           1.02           1000
       6.9715455     -55.989953     -1.4804464     0.10014924      1.1312445  3.2596801e-10      6.0970695           0.85           1000
       6.9718567     -55.928427   -0.081499928     0.29029912      1.1312445  2.2865005e-10      6.2624037          0.547           1000
       6.9720742     -55.930135    -0.21055106    -0.21949893      1.1312445       3.55e-10      3.1530237           1.02           1000
       6.9722033     -55.925767    0.051646288    -0.35128332      1.1312445  3.1713117e-10      2.4915818          0.808           1000
        6.972225       -55.9344     0.10932163    -0.52762598      1.1312445  2.4368896e-10      6.6272743          0.578           1000
        6.972096     -55.945273   -0.097058461    -0.92875068      1.0137743       3.55e-10       3.142637           1.02           1000
       6.9720352     -55.946232    -0.62001112    -0.21508009     0.45991144       3.55e-10      2.6828088           1.02           1000
       6.9723212     -55.946975     0.25707436    -0.42328544      1.1312445  3.2642488e-10      2.7261387          0.852           1000
       6.9718788     -55.950058   -0.042793895   -0.086608231     0.73142302       3.55e-10      3.0493045           1.02           1000
        6.972148     -55.949565     0.16374554    -0.37857818     0.64849691       3.55e-10      2.5197723           1.02           1000
        6.972269     -55.951528     0.22449535     0.28807438      1.1312445  2.7372297e-10      3.1581733          0.655           1000
       6.9719858     -55.955742    -0.10778074    -0.19483116      1.1312445       3.55e-10      3.1290295           1.02           1000
       6.9722597     -55.968088    -0.26145315     0.24086362     0.59562405       3.55e-10      3.0511771           1.02           1000
       6.9719998     -55.973888   -0.026605452     0.28646326      1.1312445       3.55e-10      2.5505694           1.02           1000
       6.9724032     -55.975237   -0.034309924   -0.018257498     0.68771282       3.55e-10      4.0803854           1.02           1000
       6.9722887     -55.986255     0.66148945     0.32797706     0.56863249       3.55e-10      2.8526957           1.02           1000
       6.9724235     -55.988192    -0.21904464    -0.16245144      1.1312445       3.55e-10      2.9559354           1.02           1000
       6.9724393     -55.989002    -0.37764155    -0.30707591     0.86731532       3.55e-10      2.9431997           1.02           1000
       6.9729953     -55.907748    0.019475215     0.15454489     0.64273888       3.55e-10      4.2270109           1.02           1000
       6.9727408     -55.910358     0.22023446    -0.10620166      1.1312445       3.55e-10      2.8082847           1.02           1000
       6.9726065      -55.94926    0.037976719     0.20522092     0.77013571       3.55e-10      5.1612421           1.02           1000
        6.972831     -55.952802    0.091195447    -0.13710776      1.1312445       3.55e-10      3.0117728           1.02           1000
       6.9731175     -55.955967    -0.65001329    0.074635129     0.69388651       3.55e-10      2.7050838           1.02           1000
       6.9732227     -55.983413     0.25975699     0.27841338     0.98247913       3.55e-10      2.4967513           1.02           1000
       6.9727562     -55.986142    -0.18094265     0.40232386     0.98511712       3.55e-10       2.550044           1.02           1000
       6.9727712     -55.987232     0.38972689    0.031720578     0.37047964       3.55e-10      3.0315849           1.02           1000
       6.9733723     -55.909105     0.33124632     0.33709136     0.97183584       3.55e-10      2.8471899           1.02           1000
       6.9736517     -55.909953     0.48150556   -0.052580058     0.50275167       3.55e-10       3.231084           1.02           1000
       6.9737975     -55.911388     -0.1936274     0.25406872     0.71095232       3.55e-10      2.6251537           1.02           1000
       6.9733278     -55.919132    -0.21661202    -0.73215534     0.74219186       3.55e-10      2.8605185           1.02           1000
        6.973504     -55.914635     0.54474429    -0.24823569      1.1312445       3.55e-10      3.1182991           1.02           1000
       6.9737808     -55.915173     0.31046371   -0.034001228      1.1312445  2.5355218e-10      2.9473362          0.601           1000
        6.973491     -55.920193   -0.068833075    -0.25799766      1.1312445  3.3931716e-10      4.5422439           0.92           1000
        6.973576     -55.942167    -0.35301429     0.51859224      1.1312445  2.8460631e-10      3.9649025          0.687           1000
       6.9737592     -55.956873    -0.43896527    -0.22097975      1.1312445  3.1561664e-10      3.5780816          0.802           1000
       6.9738548     -55.960685    -0.16509401     0.19777155     0.60517628       3.55e-10      3.7461663           1.02           1000
       6.9736767      -55.97272    -0.33853067     0.52817647     0.59219988       3.55e-10      2.4858197           1.02           1000
       6.9738213     -55.977617    -0.35925639    -0.32133587      1.1312445  3.0651694e-10      3.0350555          0.764           1000
       6.9733097     -55.981778    -0.42954907    0.090748405     0.44843527       3.55e-10      2.7102204           1.02           1000
       6.9735093     -55.981952     0.25377905 -0.00089141684      1.1312445  2.8002517e-10       3.055067          0.673           1000
       6.9737323     -55.983583     0.33311331   -0.053847909     0.73469763       3.55e-10      3.1011424           1.02           1000
       6.9738267       -55.9809    0.086404612     0.24600816     0.98459007       3.55e-10      2.5475073           1.02           1000
       6.9735828     -55.985422     0.42799989    -0.27259227      0.4598243       3.55e-10      2.6495374           1.02           1000
       6.9735218     -55.986787    0.029752933     0.20527208     0.94931432       3.55e-10      2.6674789           1.02           1000
       6.9740943     -55.909558     0.24594006     0.72427286     0.51280983       3.55e-10      2.7867984           1.02           1000
       6.9744788      -55.91353   -0.013798798     0.35592235     0.46840075       3.55e-10      2.6083966           1.02           1000
       6.9741747     -55.914235    -0.17800698     0.11263621      1.1312445       3.55e-10       2.699863           1.02           1000
        6.974165     -55.917378     0.66054224     0.64772885     0.29646697       3.55e-10      2.9217186           1.02           1000
       6.9744115     -55.933325     0.65917291    -0.30567668      1.1312445       3.55e-10      3.2216408           1.02           1000
        6.974616     -55.942877    -0.31006966     0.32608366      1.1312445       3.55e-10       2.506743           1.02           1000
       6.9741448      -55.96183    -0.31311834      0.4210906     0.58429438       3.55e-10         2.4069           1.02           1000
       6.9741898      -55.96617    0.037007151     -0.2303836     0.42372108       3.55e-10      2.4842553           1.02           1000
        6.974373     -55.977865    0.040775221    -0.13294298     0.87138401       3.55e-10      3.1200067           1.02           1000
       6.9739738     -55.979443     0.11042256    0.099664513     0.49256549       3.55e-10      3.2437701           1.02           1000
        6.974411     -55.980033   -0.025378401    0.039789255      1.1312445  2.9669752e-10      2.5262994          0.728           1000
       6.9743882     -55.984167    -0.28807908      1.1295301     0.45162221       3.55e-10      3.2762074           1.02           1000
       6.9745305     -55.981798    -0.59397769    -0.88557849     0.30809885       3.55e-10      2.8706203           1.02           1000
       6.9744998     -55.984643    -0.25587708   -0.024378216      1.1312445       3.55e-10      3.1042928           1.02           1000
       6.9745568     -55.985622     0.15843854   -0.024748966     0.27355728       3.55e-10      3.0443014           1.02           1000
       6.9749937     -55.912378     0.19554542     0.53830991     0.34194273       3.55e-10       2.588782           1.02           1000
       6.9749143     -55.918123     0.38218467   -0.078404752     0.50430099       3.55e-10      2.4022145           1.02           1000
       6.9749243     -55.928262   -0.083492651    -0.35977966      1.1312445  2.4358257e-10      2.6113891          0.578           1000
       6.9747152     -55.936502     0.32398806   0.0076172631      1.1312445       3.55e-10      2.9634991           1.02           1000
        6.974784     -55.960862      0.4422166    -0.50055389     0.40631357       3.55e-10      2.6002642           1.02           1000
       6.9750955     -55.979613    -0.28695742    -0.40058789     0.62451818       3.55e-10      2.3877933           1.02           1000
       6.9750765     -55.982225    0.064502285     0.31541509      1.1312445       3.55e-10       2.728073           1.02           1000
       6.9748635     -55.983617    -0.37481651      0.3510198     0.23697478       3.55e-10       2.402419           1.02           1000
       6.9747765     -55.986898     0.14743502     0.26592307      1.1312445       3.55e-10      2.6125711           1.02           1000
       6.9750025     -55.986617   -0.018882894    0.054208813      1.1312445       3.55e-10      2.6126905           1.02           1000
       6.9750333     -55.989587     -0.2254636  -0.0077011344      1.1312445  2.1764154e-10      2.8535006          0.526           1000
       6.9754562     -55.907982     0.28896295     0.14496434     0.32417532       3.55e-10      3.1068431           1.02           1000
       6.9754555     -55.912737    -0.69483354     0.75540191     0.29771068       3.55e-10      4.1796809           1.02           1000
       6.9757425     -55.909437     0.39933848    -0.38453769     0.59864176       3.55e-10      2.7203589           1.02           1000
       6.9758105     -55.913103   -0.093001555    -0.41461856      1.1312445       3.55e-10      2.6209691           1.02           1000
        6.975762     -55.913842    0.011632051    -0.12829293      1.1312445   3.307682e-10      2.5545804          0.873           1000
       6.9760507     -55.913705     0.61856614    -0.57851853     0.46471708       3.55e-10      2.7046284           1.02           1000
       6.9759392     -55.914727    0.013087547    0.043116824     0.62081762       3.55e-10      3.2996698           1.02           1000
       6.9758808     -55.915883     0.23984456    -0.32918788      1.1312445       3.55e-10      2.4923437           1.02           1000
       6.9756647     -55.924838     -0.1157425      0.1657046     0.78125835       3.55e-10      2.6577394           1.02           1000
       6.9756227     -55.926202     0.38803279     -0.1133927      1.1312445  2.4233089e-10      2.7203735          0.575           1000
       6.9755255     -55.959003     0.36727738    -0.36614581     0.37689906       3.55e-10      3.7948938           1.02           1000
       6.9756977     -55.969247    -0.35805446     -1.2271482     0.39865753       3.55e-10       3.053572           1.02           1000
       6.9759263     -55.975035    0.070076661    -0.21751599     0.99678252       3.55e-10      3.1265297           1.02           1000
       6.9759698     -55.982203     0.12335429    0.028639932      1.1312445  2.9053927e-10      2.4509618          0.706           1000
        6.975598      -55.98718    0.052739586    0.042465845     0.44541281       3.55e-10      3.1856689           1.02           1000
       6.9761405     -55.907987     0.17272194     0.11657607     0.54484354       3.55e-10      3.4897805           1.02           1000
         6.97619     -55.909325     0.53964198    -0.29483192     0.51552094       3.55e-10      2.6050218           1.02           1000
       6.9762667     -55.912125    -0.12248081    -0.40965416      1.1312445       3.55e-10      2.7225921           1.02           1000
       6.9761518     -55.915627     0.15504006     0.32131055      1.1312445   3.423337e-10      2.6960618          0.939           1000
       6.9762657     -55.914138      0.5026696     0.24433199     0.62022783       3.55e-10      3.4154749           1.02           1000
       6.9762125     -55.915237    -0.13785522     0.24139086      1.1312445       3.55e-10      2.4232064           1.02           1000
       6.9767257     -55.914867       0.344342     0.19271838      1.1312445   3.335657e-10      2.5169704          0.888           1000
       6.9765618     -55.916658   -0.025631775     0.25745332      1.1312445  3.2200645e-10      2.8595179          0.831           1000
       6.9762147      -55.92308    -0.03115334     -0.2489236     0.43775795       3.55e-10      4.2913974           1.02           1000
       6.9764028     -55.926683     0.65028267     0.45445454      1.1312445       3.55e-10      2.6805891           1.02           1000
       6.9765873     -55.936222     0.42408089    -0.23128138      0.6941513       3.55e-10       3.074921           1.02           1000
       6.9761087      -55.94154    -0.19732068   -0.025207251      1.1312445       3.55e-10      3.1137825           1.02           1000
       6.9763093     -55.965762      0.2682558     0.48754036     0.24600504       3.55e-10       2.437563           1.02           1000
       6.9761212     -55.977275     0.14365246    -0.18063179      1.1312445       3.55e-10      2.9476888           1.02           1000
       6.9765793     -55.977055    -0.33802254    -0.52478391     0.77296278       3.55e-10      2.8244774           1.02           1000
        6.976057     -55.984157    -0.13432012   -0.026151274     0.83287821       3.55e-10      2.5803566           1.02           1000
       6.9763283     -55.980367   -0.042967366    -0.27439262      1.1312445  2.5574262e-10       4.015633          0.607           1000
         6.97611      -55.98662      0.1833188     0.06599714      1.1312445       3.55e-10      2.4555015           1.02           1000
         6.97651     -55.988962    0.066078286  -0.0066042439      1.1312445       3.55e-10      2.6585793           1.02           1000
       6.9774065     -55.908962     0.11515747    0.072573791      1.1312445  3.1882719e-10      2.8314361          0.816           1000
       6.9770072     -55.916972    0.049393767     0.39056298      1.1312445  3.4405476e-10      2.6175301          0.948           1000
       6.9774298     -55.917465    -0.30913778     0.21944227      1.1312445  3.4595105e-10       2.675242          0.961           1000
       6.9773988     -55.918753     0.33764956     -0.3223944      1.1312445       3.55e-10      2.8799124           1.02           1000
       6.9770737     -55.923468    -0.20009501     0.38535589      1.0261418       3.55e-10      2.4599577           1.02           1000
        6.976806     -55.927072     0.54871213    -0.62667484     0.24931638       3.55e-10       2.718849           1.02           1000
       6.9768992     -55.933387     -0.3439176     -0.1805304     0.45691168       3.55e-10      2.7738039           1.02           1000
       6.9771308     -55.976772     0.25183438    -0.20167896     0.23315778       3.55e-10      4.6831694           1.02           1000
       6.9769235     -55.977355     0.25771285    0.096564899     0.78525152       3.55e-10      5.8538118           1.02           1000
         6.97744     -55.974452    -0.22916629    -0.11267303     0.39413154       3.55e-10      2.4633284           1.02           1000
       6.9772777     -55.987063    -0.44294432     0.55425772     0.40620836       3.55e-10      2.5434736           1.02           1000
       6.9778093     -55.910133     0.27862608     0.23829612      1.1312445       3.55e-10      2.7924816           1.02           1000
        6.977523      -55.91796    -0.55676559     0.32965808     0.60719269       3.55e-10      2.6897958           1.02           1000
       6.9778263     -55.922517      1.2527462     0.17380047      0.7010781       3.55e-10      2.4397837           1.02           1000
       6.9779732     -55.923522    -0.10781755     0.16890901      1.1312445  2.7085037e-10      3.9836876          0.646           1000
        6.978074      -55.92423     0.52295079     0.11089549     0.79812061       3.55e-10      2.5993588           1.02           1000
       6.9781142      -55.92513    0.019184038     0.38258922     0.84647775       3.55e-10      2.9173582           1.02           1000
       6.9775087     -55.929878    0.099976446     0.46172452     0.44853493       3.55e-10      2.5896373           1.02           1000
       6.9777873     -55.925955    -0.69775456    0.046045893     0.62888309       3.55e-10      2.8903706           1.02           1000
       6.9781338     -55.945157    -0.12624171    -0.47630356     0.24798684       3.55e-10      2.5730862           1.02           1000
       6.9776778     -55.952563    -0.44579244     0.71986213     0.54156044       3.55e-10      2.6337221           1.02           1000
       6.9780935     -55.966433    -0.65322809    -0.22449142      1.1312445  1.9744572e-10      5.5721941          0.491           1000
       6.9776112     -55.977948    0.019843148    -0.32322036      1.1312445       3.55e-10       3.278089           1.02           1000
       6.9776487      -55.97843      0.5857042     0.28001648      1.1312445       3.55e-10      3.2159115           1.02           1000
       6.9775898     -55.986453     0.14428584     0.21938933     0.73336144       3.55e-10       2.954276           1.02           1000
        6.978095     -55.986567    -0.24803464    -0.91422906     0.37815727       3.55e-10      3.1049447           1.02           1000
       6.9779145     -55.990822     0.25965422    -0.23494239     0.68536557       3.55e-10      2.5015509           1.02           1000
       6.9785567      -55.90763    0.073897767     0.22126332      1.1312445  2.9762377e-10      2.7184333          0.731           1000
       6.9782855     -55.907923   -0.059920475    -0.23959266      1.1312445  3.2826484e-10      2.8471838          0.861           1000
        6.978178     -55.909747    -0.44699799     0.36031726     0.58930515       3.55e-10      2.8766792           1.02           1000
        6.978656     -55.909108     0.41301108     0.24710735     0.72359111       3.55e-10      2.5991215           1.02           1000
       6.9783955     -55.926268    -0.20470446      0.1837512      0.9348562       3.55e-10      3.0509118           1.02           1000
       6.9788498     -55.928425    -0.16456293     0.31899324      1.1312445  2.6671358e-10      5.7434254          0.635           1000
       6.9785623      -55.93334     0.32695174   0.0039123769      1.1312445       3.55e-10      2.8563561           1.02           1000
       6.9783235     -55.933707    0.055655924     0.15797547     0.95207959       3.55e-10      3.2999981           1.02           1000
       6.9787552     -55.936367     0.37325104     0.33639749     0.30798914       3.55e-10      2.5342085           1.02           1000
       6.9782023     -55.961263    -0.22291029     0.46891709     0.45366841       3.55e-10       2.987958           1.02           1000
        6.978591      -55.96515    -0.27882444    -0.33547202      1.0404025  3.1485311e-10      3.6444661          0.798           1000
       6.9785512       -55.9709    -0.10617988     0.52013409      0.4285834       3.55e-10      2.4612657           1.02           1000
       6.9782497     -55.972398    -0.23671396    -0.54989593     0.64748712       3.55e-10      2.4466931           1.02           1000
       6.9787615     -55.971235     0.64428701    -0.43756893     0.74820755       3.55e-10      3.9073004           1.02           1000
       6.9795057     -55.910287    -0.49177548     0.51929441      0.6286852       3.55e-10      5.1721482           1.02           1000
       6.9789097     -55.929985    0.052780422     0.13929702     0.59162352       3.55e-10      3.2522626           1.02           1000
       6.9793537     -55.927107    -0.24182298     0.29645972      1.1312445       3.55e-10      5.2530355           1.02           1000
        6.979351      -55.94065    -0.17039586     0.68697425     0.86418417       3.55e-10      3.3570631           1.02           1000
       6.9793823     -55.942623   -0.092756729    -0.15451812      1.1312445  2.6877885e-10      6.0677181          0.641           1000
       6.9789652     -55.952408   -0.096968301     0.67198578     0.54445568       3.55e-10      2.7080283           1.02           1000
       6.9792632     -55.950605    -0.36451171   -0.077262053     0.28973891       3.55e-10      2.8767034           1.02           1000
       6.9794028     -55.960967   -0.018831155      1.2428326      1.1312445       3.55e-10      4.3478938           1.02           1000
       6.9794628     -55.968042   -0.021977927     0.33634284     0.65729875       3.55e-10      3.2942771           1.02           1000
       6.9792867      -55.96868     0.35853561    -0.13940114     0.49150605       3.55e-10      2.8179189           1.02           1000
       6.9788667     -55.980818     0.11265536    -0.18979889      1.1312445  2.6021111e-10      2.4910452          0.617           1000
       6.9789642     -55.982592     0.38472367    -0.32998724     0.51771943       3.55e-10      2.4648909           1.02           1000
       6.9789597     -55.987337    -0.49006896     0.39008927      1.1312445  3.1635513e-10      3.1497423          0.805           1000
       6.9799938     -55.908732     0.16763472    -0.18532573      1.0332662       3.55e-10      2.7769687           1.02           1000
        6.979875     -55.913587    -0.62877609    0.013778524     0.44132536       3.55e-10      3.9765648           1.02           1000
        6.979707     -55.915643    -0.41197124     -0.3757484      1.1312445  2.9680392e-10      5.0955972          0.728           1000
        6.979895     -55.917485    -0.63767748    -0.15942045     0.35917639       3.55e-10      2.5897248           1.02           1000
       6.9797505     -55.917907     0.11166234     0.67453334      1.1312445  2.5905331e-10      3.5241479          0.614           1000
       6.9801037     -55.917887     0.23894424     0.47826524     0.35575748       3.55e-10      2.4458718           1.02           1000
        6.979583     -55.923642     0.33046204     0.13979422     0.42816311       3.55e-10      2.8780934           1.02           1000
       6.9796785     -55.921743    -0.23862026      0.1402844      1.1312445  3.0321877e-10      3.9298543          0.752           1000
       6.9802542     -55.921932     0.48103867     0.11677769     0.72550171       3.55e-10      2.5982287           1.02           1000
       6.9801837     -55.925283    0.013358251    -0.28942907     0.53601327       3.55e-10      3.7705207           1.02           1000
       6.9795848     -55.926808    -0.19463689     0.19766995      1.1312445  2.4087894e-10      2.4965427          0.572           1000
       6.9797502     -55.927297    0.058245171    0.089325719      1.1312445       3.55e-10      2.9202743           1.02           1000
       6.9798282     -55.928748    -0.29756189     0.51405086     0.55249705       3.55e-10      3.6088384           1.02           1000
        6.979979     -55.926847   -0.038397341   -0.072337301     0.96471367       3.55e-10      2.6910636           1.02           1000
         6.97995     -55.933282    0.029494109     0.30793029      1.0962184       3.55e-10      2.7538401           1.02           1000
       6.9801258      -55.94506   -0.050578607   -0.054615405      1.1312445  3.1479679e-10      2.4137734          0.798           1000
       6.9801403     -55.945857    -0.26859807     0.20022414      1.1312445       3.55e-10      2.4374986           1.02           1000
       6.9795867     -55.959168    -0.36371216     0.13039724     0.58667964       3.55e-10      3.1344819           1.02           1000
       6.9798573     -55.957332    -0.49259696     0.22042471      1.1312445  2.1563886e-10      5.1013542          0.522           1000
        6.979923     -55.958402     0.20204796    -0.12162489     0.58913852       3.55e-10      2.8557101           1.02           1000
       6.9797953     -55.958865   0.0083445425   -0.018855388      1.1312445  3.4687729e-10      2.4171186          0.965           1000
       6.9799333     -55.960587    -0.51909781    -0.21165611      1.1312445  3.1914637e-10      3.1646252          0.818           1000
       6.9801375     -55.958003   -0.053226928     0.31462431      1.0331775       3.55e-10       2.671576           1.02           1000
       6.9796295     -55.961885     0.36973929   -0.021619282     0.47174392       3.55e-10      3.0884241           1.02           1000
       6.9799347     -55.965422     0.19555469    -0.17838051     0.74171844       3.55e-10      3.0379407           1.02           1000
       6.9799547     -55.961923     0.13192541     0.11581419     0.33811927       3.55e-10      4.1950595           1.02           1000
       6.9798605     -55.967968    -0.36659082    -0.44858873     0.70140401       3.55e-10      2.5002107           1.02           1000
       6.9800948      -55.96893    -0.55285806    -0.33214711     0.76672071       3.55e-10       3.435371           1.02           1000
       6.9798183     -55.973002    -0.11530375    -0.15727522     0.74971407       3.55e-10      2.7991351           1.02           1000
       6.9796682     -55.976065    -0.55398508    -0.12319155       0.950024       3.55e-10      2.8513208           1.02           1000
