-0.19936 -0.606289 0.727514
-0.054175 -0.379523 0.766359
0.129729 -0.225825 0.777965
0.238771 -0.282087 0.739474
0.202406 -0.461925 0.701781
0.0775612 -0.551469 0.710644
-0.021231 -0.472843 0.738976
-0.0611394 -0.372446 0.726615
-0.102181 -0.417577 0.658974
-0.17813 -0.58102 0.565513
-0.238625 -0.698824 0.457488
-0.227522 -0.694798 0.323071
-0.1557 -0.649885 0.19355
-0.063738 -0.654122 0.157434
0.0331002 -0.691949 0.264737
0.114191 -0.710657 0.4443
0.10951 -0.717426 0.565833
-0.0403111 -0.744224 0.580591
-0.27456 -0.77431 0.558523
-0.422597 -0.77656 0.581498
-0.366715 -0.774251 0.645555
-0.180686 -0.800508 0.693554
-0.0676245 -0.806389 0.707239
-0.184613 -0.755287 0.833923
-0.476774 -0.571107 0.831881
-0.64405 -0.398021 0.855731
-0.613418 -0.376131 0.890187
-0.489748 -0.504569 0.92611
-0.401372 -0.664399 0.956577
-0.377336 -0.765879 0.963009
-0.372244 -0.798133 0.936992
-0.334656 -0.7478 0.908107
-0.221278 -0.572807 0.917711
-0.0158629 -0.308773 0.960732
0.20718 -0.12442 0.98092
0.29277 -0.169109 0.935535
0.158523 -0.37619 0.843345
-0.0852335 -0.514861 0.754886
-0.244199 -0.467173 0.696528
-0.259679 -0.36767 0.663915
-0.246347 -0.405395 0.648826
-0.312062 -0.561925 0.637254
-0.42338 -0.654409 0.591028
-0.476738 -0.608124 0.479941
-0.429256 -0.55435 0.349194
-0.310862 -0.626677 0.312752
-0.164292 -0.776144 0.437425
-0.0389382 -0.863774 0.648605
-0.0098818 -0.854473 0.793649
-0.119778 -0.822419 0.801722
-0.289072 -0.812698 0.745407
-0.350372 -0.804105 0.734848
-0.222343 -0.793763 0.7898
-0.0275037 -0.811021 0.844897
0.0134909 -0.828425 0.852496
-0.206716 -0.780406 0.891993
-0.546545 -0.64778 0.830976
-0.735854 -0.524812 0.842703
-0.726792 -0.54245 0.920426
-0.641952 -0.701331 1.01398
-0.587832 -0.863533 1.07432
-0.549565 -0.912811 1.08152
-0.462683 -0.850102 1.05386
-0.306498 -0.715801 1.0362
-0.0993258 -0.50736 1.06156
0.124903 -0.243564 1.1114
0.286417 -0.0487005 1.12326
0.273451 -0.0577401 1.04948
0.0652408 -0.23145 0.905255
-0.19454 -0.371132 0.754
-0.329342 -0.365437 0.654366
-0.321892 -0.331462 0.62851
-0.301751 -0.42615 0.664464
-0.352532 -0.592794 0.723179
-0.419814 -0.632001 0.747821
-0.423779 -0.508904 0.702624
-0.371184 -0.434559 0.623414
-0.308169 -0.582894 0.605989
-0.236469 -0.850144 0.710392
-0.149271 -0.998024 0.879878
-0.103455 -0.955532 0.986305
-0.163958 -0.856704 0.966057
-0.277465 -0.820445 0.886581
-0.288229 -0.828337 0.861117
-0.126789 -0.827688 0.917499
0.0641131 -0.826435 0.978939
0.0573022 -0.82982 0.967077
-0.219409 -0.755948 0.875804
-0.519981 -0.705911 0.77816
-0.679828 -0.692746 0.812495
-0.691544 -0.777815 0.97706
-0.676783 -0.924591 1.16243
-0.691077 -1.00611 1.25479
-0.657199 -0.948286 1.23019
-0.491102 -0.800831 1.15779
-0.220976 -0.634946 1.1254
0.0454852 -0.44119 1.16247
0.215298 -0.197532 1.22228
0.241294 0.0112796 1.22877
0.122712 0.0506496 1.14302
-0.0681578 -0.0802418 0.993387
-0.206313 -0.226394 0.848488
-0.230561 -0.286403 0.764128
-0.214483 -0.346239 0.753175
-0.257458 -0.511144 0.794039
-0.333242 -0.683612 0.85312
-0.330214 -0.663416 0.898588
-0.230837 -0.463146 0.911597
-0.149798 -0.357595 0.902188
-0.166705 -0.542636 0.908414
-0.215042 -0.868649 0.95848
-0.199056 -1.03004 1.02755
-0.148559 -0.942822 1.05087
-0.164456 -0.797739 0.996872
-0.239651 -0.771223 0.917069
-0.240137 -0.832696 0.898563
-0.0961788 -0.863988 0.961637
0.0627601 -0.837148 1.02568
0.0338912 -0.796991 0.995653
-0.233151 -0.711258 0.937315
-0.422342 -0.745023 0.849524
-0.520375 -0.86504 0.906
-0.565551 -1.03175 1.11045
-0.644569 -1.14269 1.32581
-0.737025 -1.09951 1.40638
-0.713801 -0.919237 1.33332
-0.495742 -0.721993 1.21331
-0.164755 -0.578078 1.16113
0.103581 -0.424387 1.2005
0.186978 -0.187271 1.26927
0.0893201 0.0589794 1.29393
-0.0825243 0.148291 1.24877
-0.189062 0.0344588 1.15972
-0.158053 -0.151965 1.07149
-0.0607463 -0.2939 1.01333
-0.0495391 -0.43216 0.986616
-0.170695 -0.630876 0.978232
-0.28154 -0.784143 0.982042
-0.222757 -0.716048 1.00293
-0.0393543 -0.471654 1.03974
0.0638201 -0.341929 1.07424
-0.0156404 -0.516273 1.08618
-0.160764 -0.826992 1.07372
-0.213655 -0.957569 1.04735
-0.177088 -0.835301 1.00844
-0.163011 -0.681343 0.953447
-0.199982 -0.693794 0.903897
-0.197044 -0.823396 0.906329
-0.102535 -0.897994 0.976019
-0.00986391 -0.85238 1.0513
-0.0523296 -0.760112 1.04148
-0.250528 -0.719407 1.154
-0.30553 -0.786583 1.1121
-0.343539 -0.982301 1.16207
-0.432252 -1.1959 1.31076
-0.591445 -1.27057 1.44463
-0.728312 -1.13489 1.44667
-0.704928 -0.886623 1.31952
-0.477538 -0.694393 1.17318
-0.155631 -0.60172 1.10765
0.0816335 -0.483312 1.13478
0.121936 -0.232285 1.20617
-0.00857168 0.0610007 1.27845
-0.171985 0.190432 1.33312
-0.218528 0.0775782 1.35741
-0.111027 -0.153429 1.33784
0.0275405 -0.360558 1.27525
0.0345916 -0.541116 1.19057
-0.0952476 -0.731412 1.11262
-0.183332 -0.840499 1.0664
-0.0841523 -0.733803 1.0668
0.118804 -0.477118 1.10617
0.20824 -0.341483 1.14694
0.0980625 -0.488234 1.1457
-0.0840224 -0.753532 1.09546
-0.179807 -0.85152 1.03272
-0.174057 -0.729882 0.993771
-0.148228 -0.604362 0.978771
-0.140073 -0.659773 0.974122
-0.123469 -0.83797 0.992569
-0.0944216 -0.951053 1.05713
-0.0991281 -0.910399 1.14494
-0.16436 -0.789128 1.1874
-0.254671 -0.831369 1.38701
-0.207174 -0.869021 1.38114
-0.212094 -1.03369 1.40159
-0.328411 -1.21323 1.44896
-0.50117 -1.24956 1.45479
-0.612093 -1.09187 1.36247
-0.577021 -0.862828 1.20109
-0.400234 -0.724505 1.05595
-0.161432 -0.683843 0.98372
0.0334734 -0.588615 0.985279
0.104458 -0.336792 1.05001
0.0401046 -0.0346952 1.18148
-0.0856203 0.107893 1.36019
-0.157972 0.0120528 1.51246
-0.122487 -0.210738 1.55442
-0.0432706 -0.427706 1.469
-0.0237862 -0.617857 1.32131
-0.0659487 -0.78725 1.19782
-0.0598309 -0.846032 1.14389
0.0620055 -0.69791 1.1538
0.214932 -0.435881 1.19333
0.258291 -0.311661 1.22015
0.164396 -0.451697 1.20485
0.0319678 -0.695076 1.15535
-0.0452316 -0.793496 1.11459
-0.0559844 -0.711782 1.11634
-0.0284682 -0.637044 1.14803
0.0129582 -0.719705 1.17432
0.0294222 -0.905448 1.19145
-0.0269045 -1.03347 1.23071
-0.147226 -1.01988 1.30251
-0.246638 -0.913827 1.36752
-0.199014 -1.0174 1.45447
-0.121982 -1.01619 1.42729
-0.139181 -1.08263 1.40948
-0.2534 -1.15766 1.39072
-0.356134 -1.1426 1.33003
-0.375432 -1.00992 1.21067
-0.332719 -0.852304 1.06869
-0.266153 -0.776304 0.953414
-0.167267 -0.762569 0.881493
-0.0245231 -0.685737 0.854371
0.108272 -0.481989 0.903179
0.137619 -0.246293 1.07114
0.0321807 -0.129616 1.33563
-0.13031 -0.175417 1.57935
-0.237309 -0.308923 1.67426
-0.245093 -0.464824 1.59534
-0.186453 -0.641312 1.43552
-0.0978544 -0.803385 1.31203
0.0126941 -0.826296 1.27396
0.125322 -0.633881 1.29529
0.193471 -0.360839 1.32669
0.198809 -0.262004 1.33668
0.181109 -0.430013 1.32099
0.181963 -0.688086 1.29855
0.195516 -0.811293 1.29854
0.207806 -0.783046 1.33399
0.237589 -0.763933 1.38479
0.282187 -0.860324 1.41844
0.263832 -1.01584 1.42827
0.112861 -1.11782 1.43627
-0.10504 -1.12453 1.45529
-0.230276 -1.07119 1.46775
-0.0440047 -1.18208 1.36673
-0.0247604 -1.19459 1.25951
-0.111935 -1.18559 1.19307
-0.216934 -1.15562 1.16057
-0.212297 -1.09211 1.12711
-0.124265 -0.993759 1.07338
-0.0877289 -0.898659 1.00917
-0.143231 -0.8457 0.945921
-0.176518 -0.815971 0.882601
-0.0815752 -0.752033 0.835681
0.0816194 -0.638468 0.862595
0.140868 -0.526152 1.0187
0.00252563 -0.462782 1.2808
-0.250135 -0.437792 1.53574
-0.445472 -0.430302 1.66641
-0.476037 -0.47691 1.64768
-0.356823 -0.620299 1.55127
-0.174824 -0.785244 1.46608
-0.0202576 -0.793451 1.4283
0.0543845 -0.57141 1.42202
0.0630284 -0.295431 1.42162
0.0829711 -0.234039 1.41869
0.180854 -0.446536 1.41927
0.329989 -0.725926 1.43249
0.44192 -0.862339 1.46331
0.4861 -0.871749 1.50716
0.514947 -0.90732 1.5501
0.54367 -1.0252 1.57968
0.485996 -1.13856 1.59355
0.283561 -1.17242 1.59076
0.041084 -1.15839 1.55808
-0.072841 -1.15975 1.47993
0.175853 -1.24554 1.29192
0.079807 -1.31761 1.10664
-0.114994 -1.30235 0.984093
-0.229321 -1.23539 0.946232
-0.14857 -1.16862 0.969059
0.00314773 -1.10987 1.01184
0.0242465 -1.04107 1.03892
-0.0949488 -0.956632 1.02677
-0.170332 -0.870554 0.975885
-0.0812192 -0.805454 0.924464
0.0644777 -0.77966 0.933234
0.0585927 -0.784646 1.03726
-0.165999 -0.770142 1.21112
-0.467703 -0.683692 1.38899
-0.646529 -0.551542 1.5178
-0.618563 -0.49092 1.58472
-0.448296 -0.583829 1.59991
-0.26011 -0.737209 1.5721
-0.143878 -0.742494 1.51073
-0.110566 -0.524082 1.43992
-0.0920953 -0.273643 1.39267
0.00639222 -0.254524 1.38816
0.210163 -0.493618 1.42104
0.429996 -0.763334 1.47246
0.553794 -0.87858 1.52441
0.578003 -0.901798 1.5644
0.589377 -0.993779 1.58816
0.612919 -1.15802 1.60324
0.565408 -1.24949 1.61996
0.40469 -1.20229 1.62834
0.236184 -1.12502 1.59096
0.177693 -1.14447 1.47433
0.36003 -1.21468 1.3221
0.160546 -1.32107 1.13977
-0.114329 -1.33175 0.989771
-0.239881 -1.30073 0.929625
-0.140131 -1.29725 0.964053
0.00546392 -1.30009 1.04783
0.00306654 -1.23759 1.11535
-0.103301 -1.0939 1.12299
-0.117203 -0.939235 1.08093
0.019225 -0.861404 1.04287
0.129769 -0.884716 1.05312
0.0175045 -0.949223 1.10483
-0.299113 -0.955744 1.16121
-0.605516 -0.845452 1.21337
-0.710998 -0.664644 1.2935
-0.609058 -0.545327 1.41804
-0.437377 -0.577327 1.53697
-0.327836 -0.685321 1.56858
-0.307176 -0.685331 1.48787
-0.304454 -0.507416 1.36119
-0.221079 -0.315577 1.28441
-0.0128967 -0.329888 1.29913
0.257108 -0.55173 1.37667
0.453724 -0.765898 1.46522
0.49579 -0.830417 1.53039
0.444895 -0.850451 1.55754
0.425879 -0.992277 1.5456
0.466395 -1.21671 1.51366
0.482622 -1.32304 1.4958
0.432905 -1.23165 1.50677
0.389504 -1.09437 1.51398
0.39865 -1.09117 1.46032
0.446329 -1.17354 1.38104
0.216175 -1.23746 1.30703
-0.0498374 -1.24131 1.20414
-0.147072 -1.26274 1.13638
-0.056445 -1.35285 1.13282
0.0333795 -1.43149 1.17038
-0.0107345 -1.37855 1.19724
-0.08902 -1.18995 1.18153
-0.0279734 -0.991898 1.14501
0.15297 -0.906753 1.13941
0.235601 -0.940965 1.17993
0.0598541 -1.0057 1.21596
-0.286894 -1.01038 1.19172
-0.562172 -0.923686 1.13239
-0.610423 -0.781242 1.13599
-0.487329 -0.662886 1.25864
-0.368757 -0.632975 1.42874
-0.370622 -0.665314 1.50814
-0.45566 -0.653144 1.43889
-0.485621 -0.542503 1.30371
-0.348725 -0.43116 1.2343
-0.0577001 -0.461837 1.28366
0.249121 -0.62229 1.40192
0.412254 -0.746147 1.51047
0.388781 -0.74588 1.56473
0.289393 -0.747042 1.55196
0.256056 -0.90753 1.47343
0.313796 -1.17124 1.3561
0.383234 -1.31997 1.26151
0.421371 -1.25712 1.24688
0.464712 -1.12275 1.30832
0.508726 -1.09457 1.37706
0.47216 -1.19889 1.37417
0.284211 -1.17075 1.45254
0.104157 -1.11962 1.46687
0.076544 -1.15294 1.44311
0.165557 -1.29871 1.40064
0.196762 -1.42797 1.34589
0.0968653 -1.39209 1.28159
-0.00553654 -1.19916 1.2213
0.0378507 -1.00197 1.19649
0.183766 -0.924254 1.23555
0.237676 -0.950419 1.32005
0.080077 -0.99011 1.37375
-0.203953 -0.992497 1.32856
-0.420641 -0.960925 1.21285
-0.456929 -0.900394 1.14629
-0.369641 -0.811981 1.21763
-0.311709 -0.724856 1.37733
-0.381163 -0.675001 1.48248
-0.529406 -0.651811 1.45196
-0.603988 -0.619979 1.35065
-0.483432 -0.595513 1.30832
-0.185602 -0.631927 1.37998
0.142225 -0.712708 1.50802
0.343377 -0.737827 1.6008
0.37813 -0.671343 1.60976
0.337634 -0.634443 1.53072
0.331225 -0.765586 1.37633
0.37698 -1.02231 1.18243
0.424764 -1.21714 1.02335
0.457645 -1.2477 0.978609
0.50284 -1.19743 1.06751
0.537596 -1.18371 1.22896
0.496204 -1.2839 1.33022
0.371502 -1.18506 1.50693
0.275445 -1.07572 1.63626
0.303658 -1.07626 1.68816
0.399187 -1.20549 1.64256
0.409425 -1.33263 1.52068
0.278817 -1.31554 1.38528
0.114408 -1.15787 1.30152
0.0442945 -0.991533 1.30132
0.0685001 -0.919717 1.37615
0.080037 -0.926913 1.48125
-0.00448604 -0.947864 1.54494
-0.166729 -0.9641 1.50801
-0.316291 -0.987169 1.38532
-0.374054 -0.987614 1.27689
-0.341286 -0.91326 1.28231
-0.303829 -0.777711 1.3948
-0.3542 -0.667662 1.5041
-0.491601 -0.643617 1.51769
-0.604835 -0.681994 1.45951
-0.566579 -0.732645 1.42955
-0.345612 -0.776793 1.48192
-0.0276175 -0.796028 1.57126
0.264008 -0.746371 1.61387
0.460954 -0.62807 1.56764
0.570763 -0.54419 1.44205
0.623816 -0.612411 1.26445
0.626687 -0.823063 1.07137
0.583523 -1.04773 0.921603
0.536183 -1.19 0.878555
0.531466 -1.26247 0.962622
0.54491 -1.30158 1.13401
0.495176 -1.35047 1.34175
0.417949 -1.23682 1.51252
